phylum	species	file	link
arthropoda	AORN1	emapper.annotations	http://gofile.me/5wDJy/dxN1wReYr
arthropoda	PELL1	emapper.annotations	http://gofile.me/5wDJy/Vd97wEpQ7
arthropoda	PLIT1	emapper.annotations	http://gofile.me/5wDJy/9PhF3Ny04
arthropoda	CISR1	emapper.annotations	http://gofile.me/5wDJy/J2QfEQ4Ym
arthropoda	FTAK1	emapper.annotations	http://gofile.me/5wDJy/29IyQBEkZ
arthropoda	LDEL1	emapper.annotations	http://gofile.me/5wDJy/oRflHhRox
arthropoda	AAMP1	emapper.annotations	http://gofile.me/5wDJy/fQpUvbFcG
arthropoda	EHIA1	emapper.annotations	http://gofile.me/5wDJy/sLP7vahns
arthropoda	COPI1	emapper.annotations	http://gofile.me/5wDJy/vrEySnKj8
arthropoda	KACA1	emapper.annotations	http://gofile.me/5wDJy/0AEtTco4x
arthropoda	SMAR2	emapper.annotations	http://gofile.me/5wDJy/QCsKLNkH3
arthropoda	TASA1	emapper.annotations	http://gofile.me/5wDJy/oNNanFQI2
arthropoda	CHIS1	emapper.annotations	http://gofile.me/5wDJy/iu8H2ZnHk
arthropoda	HAME2	emapper.annotations	http://gofile.me/5wDJy/FYakCJJax
arthropoda	HMAC1	emapper.annotations	http://gofile.me/5wDJy/z9d0rYITX
arthropoda	TNEW1	emapper.annotations	http://gofile.me/5wDJy/NbqRR4YAh
arthropoda	PFEM1	emapper.annotations	http://gofile.me/5wDJy/rKOBfB868
arthropoda	OTEX1	emapper.annotations	http://gofile.me/5wDJy/x5IwpvAFm
arthropoda	PMAR1	emapper.annotations	http://gofile.me/5wDJy/yOaGuWqyG
arthropoda	NBIP1	emapper.annotations	http://gofile.me/5wDJy/CZbLbDsDE
arthropoda	PSQU1	emapper.annotations	http://gofile.me/5wDJy/MMnz5aai9
arthropoda	TJAP1	emapper.annotations	http://gofile.me/5wDJy/nw8FHmCVv
arthropoda	PIMP1	emapper.annotations	http://gofile.me/5wDJy/2fTd4rLRA
arthropoda	TKOM1	emapper.annotations	http://gofile.me/5wDJy/S9LRKkT1p
arthropoda	TJAV1	emapper.annotations	http://gofile.me/5wDJy/8EwlLcbez
arthropoda	OCIN1	emapper.annotations	http://gofile.me/5wDJy/G1hVCt16G
arthropoda	LAPU1	emapper.annotations	http://gofile.me/5wDJy/sGclJlgwU
arthropoda	ARCH1	emapper.annotations	http://gofile.me/5wDJy/ma6VurYYC
arthropoda	GALB1	emapper.annotations	http://gofile.me/5wDJy/FV9DArIwq
arthropoda	MGUI1	emapper.annotations	http://gofile.me/5wDJy/EeCdu1xJw
arthropoda	ANEO1	emapper.annotations	http://gofile.me/5wDJy/ngcLlX5a1
arthropoda	AROY1	emapper.annotations	http://gofile.me/5wDJy/RmBajuGPN
arthropoda	TGRA1	emapper.annotations	http://gofile.me/5wDJy/hyj0nhJxI
arthropoda	TPAL2	emapper.annotations	http://gofile.me/5wDJy/qUeJqOsCL
arthropoda	CFIN1	emapper.annotations	http://gofile.me/5wDJy/X0fGBcFrJ
arthropoda	FAUR1	emapper.annotations	http://gofile.me/5wDJy/OizS9JqT5
arthropoda	PPYR3	emapper.annotations	http://gofile.me/5wDJy/mkT8D9vf8
arthropoda	OCHY1	emapper.annotations	http://gofile.me/5wDJy/pbeUCC8p5
arthropoda	RSAN1	emapper.annotations	http://gofile.me/5wDJy/W3xBO8iCE
arthropoda	LEPI1	emapper.annotations	http://gofile.me/5wDJy/ICQJk1KXW
arthropoda	HTHE1	emapper.annotations	http://gofile.me/5wDJy/EtQcURYob
arthropoda	MGUT1	emapper.annotations	http://gofile.me/5wDJy/4Sg7YhymM
arthropoda	ISEN1	emapper.annotations	http://gofile.me/5wDJy/DOR2WQdlO
arthropoda	APIS1	emapper.annotations	http://gofile.me/5wDJy/TVfEcUMNU
arthropoda	ORAT1	emapper.annotations	http://gofile.me/5wDJy/kJ5OsZmJi
arthropoda	POPI2	emapper.annotations	http://gofile.me/5wDJy/HTSjuJAAO
arthropoda	CBOL1	emapper.annotations	http://gofile.me/5wDJy/hGQxEIs6b
arthropoda	AMAR1	emapper.annotations	http://gofile.me/5wDJy/nnyRXzzaY
arthropoda	HGAB1	emapper.annotations	http://gofile.me/5wDJy/wOROIE07A
arthropoda	NDEG1	emapper.annotations	http://gofile.me/5wDJy/gyzirTHGE
arthropoda	SFRU1	emapper.annotations	http://gofile.me/5wDJy/By1wZLIdJ
arthropoda	OPIL1	emapper.annotations	http://gofile.me/5wDJy/K6NHQc0n4
arthropoda	MNOR1	emapper.annotations	http://gofile.me/5wDJy/Nnw5oSFMD
arthropoda	TSAV1	emapper.annotations	http://gofile.me/5wDJy/EfOapWy8D
arthropoda	OTAU1	emapper.annotations	http://gofile.me/5wDJy/jTbvu0tIY
arthropoda	SLOB1	emapper.annotations	http://gofile.me/5wDJy/npKgo6wjA
arthropoda	AAST1	emapper.annotations	http://gofile.me/5wDJy/dnZhbeZ0N
arthropoda	LTHA1	emapper.annotations	http://gofile.me/5wDJy/y8ceVmCpD
arthropoda	PMON2	emapper.annotations	http://gofile.me/5wDJy/bd1opl7vZ
arthropoda	CLEC1	emapper.annotations	http://gofile.me/5wDJy/5VBpheo8Y
arthropoda	TSTE1	emapper.annotations	http://gofile.me/5wDJy/ijEXqWvU6
arthropoda	DMAG2	emapper.annotations	http://gofile.me/5wDJy/yJ3wRLQ8z
arthropoda	PALB1	emapper.annotations	http://gofile.me/5wDJy/LRf4hxf11
arthropoda	PAPE1	emapper.annotations	http://gofile.me/5wDJy/u29dgc8Ch
arthropoda	PMAN1	emapper.annotations	http://gofile.me/5wDJy/dsfhnch4W
arthropoda	TCAN1	emapper.annotations	http://gofile.me/5wDJy/XHVGXfmAK
arthropoda	POTR1	emapper.annotations	http://gofile.me/5wDJy/B7AMs74wZ
arthropoda	APOL1	emapper.annotations	http://gofile.me/5wDJy/GWnsgfg8s
arthropoda	GALE2	emapper.annotations	http://gofile.me/5wDJy/4vJKgkV1R
arthropoda	SASC1	emapper.annotations	http://gofile.me/5wDJy/nvdrhLop4
arthropoda	LINC1	emapper.annotations	http://gofile.me/5wDJy/wwvMaF5YI
arthropoda	LCOU1	emapper.annotations	http://gofile.me/5wDJy/QL1Kp71iJ
arthropoda	LEXO1	emapper.annotations	http://gofile.me/5wDJy/4InJwJIcp
arthropoda	HUST1	emapper.annotations	http://gofile.me/5wDJy/0asyUImhm
arthropoda	GLAT1	emapper.annotations	http://gofile.me/5wDJy/pL8uN8wSD
arthropoda	SYMP1	emapper.annotations	http://gofile.me/5wDJy/b2c55IAOX
arthropoda	NPAL1	emapper.annotations	http://gofile.me/5wDJy/neiUKkII9
arthropoda	SAPI1	emapper.annotations	http://gofile.me/5wDJy/IczOf77Uy
arthropoda	TRLO1	emapper.annotations	http://gofile.me/5wDJy/RIaCexQoe
arthropoda	ISEL1	emapper.annotations	http://gofile.me/5wDJy/jUxyNXFOO
arthropoda	CIOA1	emapper.annotations	http://gofile.me/5wDJy/ANU2RWes4
arthropoda	ANIN1	emapper.annotations	http://gofile.me/5wDJy/kkQxMmlij
hemichordata	CEPH1	emapper.annotations	http://gofile.me/5wDJy/bV2h6p3Qw
hemichordata	SKOW1	emapper.annotations	http://gofile.me/5wDJy/US4MFp9UE
hemichordata	RANN1	emapper.annotations	http://gofile.me/5wDJy/N4C18J7j7
hemichordata	PTFL1	emapper.annotations	http://gofile.me/5wDJy/AwqySYUKw
nematoda	PVUL1	emapper.annotations	http://gofile.me/5wDJy/Xjyt8Sl7k
nematoda	AAVE1	emapper.annotations	http://gofile.me/5wDJy/nzj1fd9Wq
nematoda	HMEP2	emapper.annotations	http://gofile.me/5wDJy/Y2rbTyYDi
nematoda	HHER1	emapper.annotations	http://gofile.me/5wDJy/uLmq47XD0
nematoda	DORY1	emapper.annotations	http://gofile.me/5wDJy/K25nybBMW
nematoda	SPSP1	emapper.annotations	http://gofile.me/5wDJy/uCeNPyaFr
nematoda	TOBR1	emapper.annotations	http://gofile.me/5wDJy/WTHCXhwcg
nematoda	PRPA1	emapper.annotations	http://gofile.me/5wDJy/sAZZCPu9D
nematoda	CELE1	emapper.annotations	http://gofile.me/5wDJy/ZmJJ9H3sQ
nematoda	LETE1	emapper.annotations	http://gofile.me/5wDJy/9923CDn1E
nematoda	PROP1	emapper.annotations	http://gofile.me/5wDJy/VBrYpf85G
nematoda	PAGI1	emapper.annotations	http://gofile.me/5wDJy/tYCuaqCqi
nematoda	TACE1	emapper.annotations	http://gofile.me/5wDJy/tPj6veqgb
nematoda	ANAN1	emapper.annotations	http://gofile.me/5wDJy/Hq5e7vLvy
nematoda	PSAM1	emapper.annotations	http://gofile.me/5wDJy/KJqO6yozJ
nematoda	ALDO1	emapper.annotations	http://gofile.me/5wDJy/ox2h7eVMy
nematoda	LINH1	emapper.annotations	http://gofile.me/5wDJy/HcAuunEu2
nematoda	DIMA1	emapper.annotations	http://gofile.me/5wDJy/bqdJDX88A
nematoda	PPUN2	emapper.annotations	http://gofile.me/5wDJy/JSeGkXaKc
nematoda	BOKI1	emapper.annotations	http://gofile.me/5wDJy/0q34GMFyJ
nematoda	ANGR1	emapper.annotations	http://gofile.me/5wDJy/6x0DQ5iXD
nematoda	OTIP1	emapper.annotations	http://gofile.me/5wDJy/K2h2iJkcA
nematoda	EUCH1	emapper.annotations	http://gofile.me/5wDJy/Cl0JfwYNt
nematoda	GAMM1	emapper.annotations	http://gofile.me/5wDJy/ZTKdjITqa
nematoda	HALI1	emapper.annotations	http://gofile.me/5wDJy/gbCbUbkug
nematoda	DPAC1	emapper.annotations	http://gofile.me/5wDJy/ik9CFqluX
nematoda	HADO1	emapper.annotations	http://gofile.me/5wDJy/26lD73hLB
nematoda	PRED1	emapper.annotations	http://gofile.me/5wDJy/y25Cmzu0d
nematoda	EBRE1	emapper.annotations	http://gofile.me/5wDJy/x7L2Ul5zL
xenoturbellida	XBOC1	emapper.annotations	http://gofile.me/5wDJy/5EQhQ8MH9
xenoturbellida	XPRO1	emapper.annotations	http://gofile.me/5wDJy/OkwLOmGW0
entoprocta	LNOR1	emapper.annotations	http://gofile.me/5wDJy/V9BtEJGJF
entoprocta	LOKK1	emapper.annotations	http://gofile.me/5wDJy/cNuNP1BBf
entoprocta	BAGR2	emapper.annotations	http://gofile.me/5wDJy/6cuWQveCW
entoprocta	PCER1	emapper.annotations	http://gofile.me/5wDJy/7YYFrlhQv
outgroup	NDEL1	emapper.annotations	http://gofile.me/5wDJy/6RGtyoQ2a
outgroup	PCHI1	emapper.annotations	http://gofile.me/5wDJy/PipTqQQx2
outgroup	MBRE2	emapper.annotations	http://gofile.me/5wDJy/kWhLsq1ZY
outgroup	CRFR1	emapper.annotations	http://gofile.me/5wDJy/5oAOtZbzB
outgroup	CCIN1	emapper.annotations	http://gofile.me/5wDJy/ypX6NnuHX
outgroup	COWC1	emapper.annotations	http://gofile.me/5wDJy/EdnX7mtKE
outgroup	SROS1	emapper.annotations	http://gofile.me/5wDJy/R60MJdrR2
outgroup	SDES1	emapper.annotations	http://gofile.me/5wDJy/cjphaAciz
outgroup	CLIM1	emapper.annotations	http://gofile.me/5wDJy/52sc4ll7Q
placozoa	TRIC1	emapper.annotations	http://gofile.me/5wDJy/gZchBOqQu
placozoa	HHON1	emapper.annotations	http://gofile.me/5wDJy/T64xV9Gm7
kinorhyncha	ZBRI1	emapper.annotations	http://gofile.me/5wDJy/RRnlf0Jy4
kinorhyncha	ZYON1	emapper.annotations	http://gofile.me/5wDJy/HcfEMX3Tf
kinorhyncha	EOHT1	emapper.annotations	http://gofile.me/5wDJy/KiI3jrWjL
kinorhyncha	PILY1	emapper.annotations	http://gofile.me/5wDJy/5sF4bXIEw
kinorhyncha	TSEM1	emapper.annotations	http://gofile.me/5wDJy/0CV8kAqFV
kinorhyncha	CVAN1	emapper.annotations	http://gofile.me/5wDJy/7daUbxHiX
kinorhyncha	FKAL1	emapper.annotations	http://gofile.me/5wDJy/3Knz6U9GI
kinorhyncha	PGIG1	emapper.annotations	http://gofile.me/5wDJy/g8r3nQMFT
kinorhyncha	PQUA1	emapper.annotations	http://gofile.me/5wDJy/kL0Wqsj8l
kinorhyncha	APAU1	emapper.annotations	http://gofile.me/5wDJy/dEC0S04Tn
kinorhyncha	CSPI1	emapper.annotations	http://gofile.me/5wDJy/d3JMp8mfr
kinorhyncha	CSTY1	emapper.annotations	http://gofile.me/5wDJy/hLf4B81x9
kinorhyncha	CYUS1	emapper.annotations	http://gofile.me/5wDJy/iOPPt4TVL
kinorhyncha	SARM1	emapper.annotations	http://gofile.me/5wDJy/IrQWO89JS
urochordata	ODIO1	emapper.annotations	http://gofile.me/5wDJy/hdOfn8iZB
urochordata	CINT1	emapper.annotations	http://gofile.me/5wDJy/jdb1mVHOT
cnidaria	ATEN1	emapper.annotations	http://gofile.me/5wDJy/K8BqLzG27
cnidaria	RESC1	emapper.annotations	http://gofile.me/5wDJy/x2zJIDdZX
cnidaria	NVEC1	emapper.annotations	http://gofile.me/5wDJy/xWeXlebSS
cnidaria	HVUL1	emapper.annotations	http://gofile.me/5wDJy/50tnhPo4n
cnidaria	MVIR1	emapper.annotations	http://gofile.me/5wDJy/KsljG8KRh
cnidaria	DCRI1	emapper.annotations	http://gofile.me/5wDJy/8c2yCNgoZ
priapulida	HSPI1	emapper.annotations	http://gofile.me/5wDJy/FLpGuZ4bQ
priapulida	PCAU1	emapper.annotations	http://gofile.me/5wDJy/p3osih8vr
cycliophora	SPAN1	filtered.pep	http://gofile.me/5wDJy/7jkxLOFVt
acoela	CSUB1	filtered.pep	http://gofile.me/5wDJy/rUylsiDgD
acoela	IPUL1	filtered.pep	http://gofile.me/5wDJy/LuXx90MkT
acoela	CNAI1	filtered.pep	http://gofile.me/5wDJy/YBiyeDN0e
acoela	DLON1	filtered.pep	http://gofile.me/5wDJy/QUGySDPhC
acoela	PRUB1	filtered.pep	http://gofile.me/5wDJy/tA6qMS4Fw
acoela	NFUS1	filtered.pep	http://gofile.me/5wDJy/Pe9qY5ewn
mollusca	MSWE1	filtered.pep	http://gofile.me/5wDJy/VqexNgKLt
mollusca	DRET1	filtered.pep	http://gofile.me/5wDJy/srMifSjAs
mollusca	HPHY1	filtered.pep	http://gofile.me/5wDJy/euqf47hZd
mollusca	FKUR1	filtered.pep	http://gofile.me/5wDJy/3Ls1M6wHr
mollusca	ABIP1	filtered.pep	http://gofile.me/5wDJy/xbzEHzICx
mollusca	PELE1	filtered.pep	http://gofile.me/5wDJy/YYYsPBPIR
mollusca	HANT1	filtered.pep	http://gofile.me/5wDJy/MjFm8nQS4
mollusca	LNEV1	filtered.pep	http://gofile.me/5wDJy/0YZDrsDat
mollusca	COLI1	filtered.pep	http://gofile.me/5wDJy/nPide2ak1
mollusca	CNIT1	filtered.pep	http://gofile.me/5wDJy/3hwY7mBQp
mollusca	MLAB1	filtered.pep	http://gofile.me/5wDJy/93ycOerdc
mollusca	EBOO1	filtered.pep	http://gofile.me/5wDJy/orFZZOdzH
mollusca	OREE1	filtered.pep	http://gofile.me/5wDJy/LlISlyPU1
mollusca	RCAR1	filtered.pep	http://gofile.me/5wDJy/Eo41OYWb7
mollusca	SIMA1	filtered.pep	http://gofile.me/5wDJy/iANPKirwl
mollusca	NALB1	filtered.pep	http://gofile.me/5wDJy/HXh1grAyw
mollusca	KTUN1	filtered.pep	http://gofile.me/5wDJy/GXw4xKJvM
mollusca	PIAN1	filtered.pep	http://gofile.me/5wDJy/yJkyG1WDG
mollusca	PBUC1	filtered.pep	http://gofile.me/5wDJy/SFaTUxM72
mollusca	OVER1	filtered.pep	http://gofile.me/5wDJy/ja4HFiTHn
mollusca	BMID1	filtered.pep	http://gofile.me/5wDJy/XBwQE3byy
mollusca	SPEC1	filtered.pep	http://gofile.me/5wDJy/g5bUpRmSq
mollusca	LMAX1	filtered.pep	http://gofile.me/5wDJy/97onaEfGj
mollusca	SIPH1	filtered.pep	http://gofile.me/5wDJy/tpRwZigxb
mollusca	ACHE1	filtered.pep	http://gofile.me/5wDJy/u6N552ZjQ
mollusca	VINF1	filtered.pep	http://gofile.me/5wDJy/XVYWruH9v
mollusca	MARE1	filtered.pep	http://gofile.me/5wDJy/VRiyRwNVu
mollusca	ACRI1	filtered.pep	http://gofile.me/5wDJy/R8l574n16
mollusca	BSIM1	filtered.pep	http://gofile.me/5wDJy/pyGAWFRQa
mollusca	AMOD1	filtered.pep	http://gofile.me/5wDJy/wbw1kMFmH
mollusca	ERUS1	filtered.pep	http://gofile.me/5wDJy/GvX5AaqY8
mollusca	CCAL1	filtered.pep	http://gofile.me/5wDJy/OyGC3x607
mollusca	AOSU1	filtered.pep	http://gofile.me/5wDJy/Lo6J3ubwC
mollusca	CLRE1	filtered.pep	http://gofile.me/5wDJy/SDwdzjOP4
mollusca	APLY1	filtered.pep	http://gofile.me/5wDJy/i95hisKFQ
mollusca	CANT1	filtered.pep	http://gofile.me/5wDJy/8zNXJ6FOH
mollusca	CALI1	filtered.pep	http://gofile.me/5wDJy/bwhiYhyzz
mollusca	OHUP1	filtered.pep	http://gofile.me/5wDJy/nEgh4oJKb
mollusca	HBRA1	filtered.pep	http://gofile.me/5wDJy/O1v1RENhw
mollusca	EOPU1	filtered.pep	http://gofile.me/5wDJy/qZiJjHoDS
mollusca	AVAL1	filtered.pep	http://gofile.me/5wDJy/ul6ogDbr2
mollusca	CNON1	filtered.pep	http://gofile.me/5wDJy/dIkYre9G6
mollusca	SSUL1	filtered.pep	http://gofile.me/5wDJy/bdy93JDjB
mollusca	LRUG1	filtered.pep	http://gofile.me/5wDJy/rZG1wC5AQ
mollusca	TLIN1	filtered.pep	http://gofile.me/5wDJy/uWRgwoRFs
mollusca	NIFU1	filtered.pep	http://gofile.me/5wDJy/P4TCTEBKB
mollusca	SNOR1	filtered.pep	http://gofile.me/5wDJy/xuTko7nQC
mollusca	AMSP1	filtered.pep	http://gofile.me/5wDJy/OVNnSKc53
mollusca	PPAC1	filtered.pep	http://gofile.me/5wDJy/fK6Gcaqqq
mollusca	HCRA1	filtered.pep	http://gofile.me/5wDJy/kLlwfYwoH
mollusca	COJA1	filtered.pep	http://gofile.me/5wDJy/fx0EMVDJl
mollusca	WPEL1	filtered.pep	http://gofile.me/5wDJy/cOber0tAg
mollusca	PSOL1	filtered.pep	http://gofile.me/5wDJy/f2oMujw8U
mollusca	CLAM1	filtered.pep	http://gofile.me/5wDJy/Niepo9y4g
mollusca	MMUS1	filtered.pep	http://gofile.me/5wDJy/wwP1iezma
mollusca	ODEL1	filtered.pep	http://gofile.me/5wDJy/p0hPqFwi1
mollusca	NMIR1	filtered.pep	http://gofile.me/5wDJy/ZJdsagC5a
mollusca	BATT1	filtered.pep	http://gofile.me/5wDJy/GDNZ9G60M
mollusca	PHOY1	filtered.pep	http://gofile.me/5wDJy/ZZe1afBAJ
mollusca	GEBO1	filtered.pep	http://gofile.me/5wDJy/pYSgc9lct
mollusca	PVEN1	filtered.pep	http://gofile.me/5wDJy/LffTBbCsM
mollusca	CASP1	filtered.pep	http://gofile.me/5wDJy/i4v1Eg9gs
mollusca	CRAD1	filtered.pep	http://gofile.me/5wDJy/bCTndt0EC
mollusca	NPUL1	filtered.pep	http://gofile.me/5wDJy/Xw4aQo5KH
mollusca	LHYA1	filtered.pep	http://gofile.me/5wDJy/HMHIRBYJg
mollusca	MOUR1	filtered.pep	http://gofile.me/5wDJy/4H7nOK5QB
mollusca	MLEO1	filtered.pep	http://gofile.me/5wDJy/DY8nIWTTC
mollusca	AGEM1	filtered.pep	http://gofile.me/5wDJy/Sthp8ymH7
mollusca	ECHI1	filtered.pep	http://gofile.me/5wDJy/e93dTP8CB
mollusca	MFRU1	filtered.pep	http://gofile.me/5wDJy/vCreF5rdC
mollusca	MSCH1	filtered.pep	http://gofile.me/5wDJy/HY5w9bgKb
mollusca	CBEA1	filtered.pep	http://gofile.me/5wDJy/GrmWBCXws
mollusca	GPEL1	filtered.pep	http://gofile.me/5wDJy/UTlTTN9gn
mollusca	FCAU1	filtered.pep	http://gofile.me/5wDJy/osLL4liEL
mollusca	PLCA1	filtered.pep	http://gofile.me/5wDJy/plEFZwvE8
mollusca	EVEL1	filtered.pep	http://gofile.me/5wDJy/QIPgDf7Ap
mollusca	TNIG1	filtered.pep	http://gofile.me/5wDJy/VsmMykZSA
mollusca	CTUB1	filtered.pep	http://gofile.me/5wDJy/ltMq829GR
mollusca	BSIA1	filtered.pep	http://gofile.me/5wDJy/UcGf7kUIB
mollusca	ECRI1	filtered.pep	http://gofile.me/5wDJy/g0BgNV3Dk
mollusca	CAPI1	filtered.pep	http://gofile.me/5wDJy/dd4JkmMP0
mollusca	PQUE1	filtered.pep	http://gofile.me/5wDJy/d1myLECOF
mollusca	COST1	filtered.pep	http://gofile.me/5wDJy/wxJmToQnm
mollusca	AENT2	filtered.pep	http://gofile.me/5wDJy/mxyHIwXon
mollusca	TPIS1	filtered.pep	http://gofile.me/5wDJy/o1v3kEsmb
mollusca	PULY1	filtered.pep	http://gofile.me/5wDJy/xgqJFEod0
mollusca	SSMA1	filtered.pep	http://gofile.me/5wDJy/VS49NTE4b
mollusca	OTAB1	filtered.pep	http://gofile.me/5wDJy/in0rsQljQ
mollusca	THGR1	filtered.pep	http://gofile.me/5wDJy/9twlDUFqL
mollusca	CLAR1	filtered.pep	http://gofile.me/5wDJy/M3OQ5O8T1
mollusca	NTUM1	filtered.pep	http://gofile.me/5wDJy/A6n9rCH2j
mollusca	SECO1	filtered.pep	http://gofile.me/5wDJy/3Y6rEJJSw
mollusca	HLUC1	filtered.pep	http://gofile.me/5wDJy/GuBXSj4vc
mollusca	TLIM1	filtered.pep	http://gofile.me/5wDJy/UQBzG1o4U
mollusca	EHED1	filtered.pep	http://gofile.me/5wDJy/zCI2jpgv5
mollusca	CLAN1	filtered.pep	http://gofile.me/5wDJy/cKvLKDuZz
mollusca	CNAV1	filtered.pep	http://gofile.me/5wDJy/HH8ygdrlu
mollusca	NPOM2	filtered.pep	http://gofile.me/5wDJy/7LtiebFJV
mollusca	HAEG1	filtered.pep	http://gofile.me/5wDJy/09q6I1Q5v
mollusca	PKIN1	filtered.pep	http://gofile.me/5wDJy/AMuI8l75p
mollusca	ENTR1	filtered.pep	http://gofile.me/5wDJy/DCIPAMCNN
mollusca	OHAN1	filtered.pep	http://gofile.me/5wDJy/B9qEHaAvW
mollusca	AENI1	filtered.pep	http://gofile.me/5wDJy/T2IsYDXPW
mollusca	MFOD1	filtered.pep	http://gofile.me/5wDJy/BVHvZbmGO
mollusca	ETIM1	filtered.pep	http://gofile.me/5wDJy/2b7vZyMrf
mollusca	FSAG1	filtered.pep	http://gofile.me/5wDJy/dJ09o1QHP
mollusca	CGRA1	filtered.pep	http://gofile.me/5wDJy/RoonapQd2
mollusca	PTUR1	filtered.pep	http://gofile.me/5wDJy/mu4lyemMu
mollusca	GTOL1	filtered.pep	http://gofile.me/5wDJy/c5LNFo0AU
mollusca	CARY1	filtered.pep	http://gofile.me/5wDJy/15PJqJ4O6
mollusca	OFLO1	filtered.pep	http://gofile.me/5wDJy/R0wHGkyBw
mollusca	SVEN1	filtered.pep	http://gofile.me/5wDJy/hRvAX1Qn9
mollusca	PACU1	filtered.pep	http://gofile.me/5wDJy/dgwbTO7sJ
mollusca	LFLA1	filtered.pep	http://gofile.me/5wDJy/R1ZkE0L2Y
mollusca	CPLI1	filtered.pep	http://gofile.me/5wDJy/0jBsfWs18
mollusca	PCOL1	filtered.pep	http://gofile.me/5wDJy/ENZQ8Exak
mollusca	ACRA1	filtered.pep	http://gofile.me/5wDJy/zHxZwgp01
mollusca	AHEL1	filtered.pep	http://gofile.me/5wDJy/1Tk7Qjcn6
mollusca	IPYG1	filtered.pep	http://gofile.me/5wDJy/59tEy69vn
mollusca	FNAT1	filtered.pep	http://gofile.me/5wDJy/QfINgvml7
mollusca	PCUS1	filtered.pep	http://gofile.me/5wDJy/4uTUZsgnc
mollusca	PSAC1	filtered.pep	http://gofile.me/5wDJy/nvfD8RPWN
mollusca	MBIL1	filtered.pep	http://gofile.me/5wDJy/m50XmLOAq
mollusca	ERUF1	filtered.pep	http://gofile.me/5wDJy/ATW4iETjG
mollusca	COCE1	filtered.pep	http://gofile.me/5wDJy/G0j3ce1nG
mollusca	OBAN1	filtered.pep	http://gofile.me/5wDJy/Y7OftsbhK
gastrotricha	MLAT1	filtered.pep	http://gofile.me/5wDJy/5OCHUNcRl
gastrotricha	DASP1	filtered.pep	http://gofile.me/5wDJy/XJQkHuNT8
annelida	APOM1	filtered.pep	http://gofile.me/5wDJy/yDP0jTLni
annelida	AUJA1	filtered.pep	http://gofile.me/5wDJy/gQgWk0wTZ
annelida	HMED1	filtered.pep	http://gofile.me/5wDJy/xPWirhJsi
annelida	MHEE1	filtered.pep	http://gofile.me/5wDJy/6p2NjDHEi
annelida	TOMO1	filtered.pep	http://gofile.me/5wDJy/a39yffEal
annelida	SHER1	filtered.pep	http://gofile.me/5wDJy/9WGwa0oS9
annelida	TRAV1	filtered.pep	http://gofile.me/5wDJy/S6Xcq9GXl
annelida	PCHA1	filtered.pep	http://gofile.me/5wDJy/Rzji2GiVY
annelida	PMED1	filtered.pep	http://gofile.me/5wDJy/BAGsRQbNP
annelida	PHGR1	filtered.pep	http://gofile.me/5wDJy/a6kiehf8e
annelida	LROB1	filtered.pep	http://gofile.me/5wDJy/ojIweaWNH
annelida	PMEY1	filtered.pep	http://gofile.me/5wDJy/i65kiHczA
annelida	PHRC1	filtered.pep	http://gofile.me/5wDJy/HPvU93Yt0
annelida	TROS1	filtered.pep	http://gofile.me/5wDJy/yfWnqWrwI
annelida	CVAR1	filtered.pep	http://gofile.me/5wDJy/y0QbfvuHQ
annelida	AVIR1	filtered.pep	http://gofile.me/5wDJy/KI0D6wJeE
annelida	PHAG1	filtered.pep	http://gofile.me/5wDJy/7NDeNzXoP
annelida	APAC1	filtered.pep	http://gofile.me/5wDJy/xRl8b6DyK
annelida	PHYL1	filtered.pep	http://gofile.me/5wDJy/nRElHBwlq
annelida	SGRA1	filtered.pep	http://gofile.me/5wDJy/jk6jb0Wja
annelida	NEPH1	filtered.pep	http://gofile.me/5wDJy/xMsaRDY3X
annelida	TSTR1	filtered.pep	http://gofile.me/5wDJy/o1sWkbsfK
annelida	RAND1	filtered.pep	http://gofile.me/5wDJy/D8LI1PV5H
annelida	NNIG1	filtered.pep	http://gofile.me/5wDJy/QMPgRcJZH
annelida	MEGA1	filtered.pep	http://gofile.me/5wDJy/9pE7FXfUE
annelida	SCAM1	filtered.pep	http://gofile.me/5wDJy/muGW1SkaK
annelida	COCC1	filtered.pep	http://gofile.me/5wDJy/PTy0ct7BW
annelida	SYGR1	filtered.pep	http://gofile.me/5wDJy/YFHKFSMzI
annelida	PGOU1	filtered.pep	http://gofile.me/5wDJy/t9Uj312YV
annelida	SINF1	filtered.pep	http://gofile.me/5wDJy/TwWFK1qrR
annelida	MOCU1	filtered.pep	http://gofile.me/5wDJy/cjw6ceXxk
annelida	PASP1	filtered.pep	http://gofile.me/5wDJy/aJtw2rxRe
annelida	SPIN1	filtered.pep	http://gofile.me/5wDJy/feQE3bwVt
annelida	OLAV1	filtered.pep	http://gofile.me/5wDJy/7sPC28pQp
annelida	AEOL1	filtered.pep	http://gofile.me/5wDJy/elsBTlKiJ
annelida	PHRE1	filtered.pep	http://gofile.me/5wDJy/bPMRYmOg5
annelida	COCO1	filtered.pep	http://gofile.me/5wDJy/qLBMCJ1R4
annelida	PELO1	filtered.pep	http://gofile.me/5wDJy/gxztduN1N
annelida	AFUS1	filtered.pep	http://gofile.me/5wDJy/Z6Vl6SUAL
annelida	LOPA1	filtered.pep	http://gofile.me/5wDJy/jHi0pSvAs
